interaction_id,time_of_day,device,location
1672,Night,Tablet,Houston
1673,Evening,Mobile,San Francisco
1674,Night,Desktop,Chicago
1675,Afternoon,Mobile,Houston
1676,Morning,Desktop,Los Angeles
1677,Night,Mobile,New York
1678,Morning,Tablet,San Francisco
1679,Morning,Desktop,Houston
1680,Night,Desktop,New York
1681,Night,Mobile,Los Angeles
1682,Night,Desktop,New York
1683,Evening,Desktop,Los Angeles
1684,Night,Mobile,Houston
1685,Evening,Mobile,Los Angeles
1686,Afternoon,Desktop,Chicago
1687,Morning,Mobile,New York
1688,Afternoon,Desktop,Los Angeles
1689,Night,Mobile,San Francisco
1690,Morning,Mobile,San Francisco
1691,Night,Desktop,San Francisco
1692,Night,Mobile,Los Angeles
1693,Morning,Tablet,Houston
1694,Afternoon,Desktop,New York
1695,Night,Desktop,Chicago
1696,Morning,Desktop,Chicago
1697,Afternoon,Desktop,Los Angeles
1698,Evening,Mobile,New York
1699,Afternoon,Desktop,San Francisco
1700,Afternoon,Mobile,Houston
1701,Morning,Mobile,Chicago
1702,Afternoon,Mobile,San Francisco
1703,Evening,Desktop,New York
1704,Evening,Mobile,Los Angeles
1705,Night,Mobile,Los Angeles
1706,Evening,Desktop,Houston
1707,Night,Mobile,San Francisco
1708,Evening,Desktop,Houston
1709,Afternoon,Desktop,Chicago
1710,Night,Mobile,San Francisco
1711,Evening,Mobile,Houston
1712,Afternoon,Desktop,San Francisco
1713,Afternoon,Mobile,Houston
1714,Night,Mobile,San Francisco
1715,Morning,Mobile,Los Angeles
1716,Afternoon,Mobile,San Francisco
1717,Afternoon,Mobile,Chicago
1718,Morning,Mobile,Chicago
1719,Night,Desktop,New York
1720,Evening,Mobile,Houston
1721,Evening,Desktop,Los Angeles
1722,Afternoon,Mobile,Los Angeles
1723,Morning,Mobile,Los Angeles
1724,Afternoon,Desktop,Chicago
1725,Night,Desktop,San Francisco
1726,Afternoon,Desktop,San Francisco
1727,Evening,Desktop,Los Angeles
1728,Morning,Desktop,Chicago
1729,Night,Mobile,New York
1730,Afternoon,Desktop,Houston
1731,Evening,Desktop,New York
1732,Afternoon,Tablet,San Francisco
1733,Evening,Desktop,Houston
1734,Morning,Desktop,Chicago
1735,Night,Mobile,Houston
1736,Afternoon,Desktop,San Francisco
1737,Night,Tablet,New York
1738,Morning,Desktop,New York
1739,Evening,Desktop,Chicago
1740,Morning,Mobile,San Francisco
1741,Morning,Desktop,Los Angeles
1742,Night,Desktop,San Francisco
1743,Morning,Desktop,Chicago
1744,Afternoon,Mobile,Chicago
1745,Evening,Desktop,Los Angeles
1746,Morning,Mobile,Los Angeles
1747,Afternoon,Desktop,New York
1748,Evening,Mobile,San Francisco
1749,Night,Desktop,San Francisco
1750,Evening,Mobile,Houston
1751,Night,Mobile,Los Angeles
1752,Evening,Desktop,New York
1753,Morning,Mobile,San Francisco
1754,Night,Desktop,Chicago
1755,Night,Tablet,San Francisco
1756,Night,Tablet,Houston
1757,Morning,Mobile,Houston
1758,Morning,Desktop,San Francisco
1759,Evening,Mobile,San Francisco
1760,Evening,Tablet,San Francisco
1761,Morning,Desktop,Chicago
1762,Morning,Mobile,Houston
1763,Night,Mobile,Houston
1764,Evening,Mobile,Chicago
1765,Evening,Desktop,Los Angeles
1766,Night,Mobile,Los Angeles
1767,Night,Desktop,Houston
1768,Night,Desktop,San Francisco
1769,Afternoon,Tablet,San Francisco
1770,Afternoon,Tablet,Chicago
1771,Morning,Mobile,San Francisco
1772,Evening,Desktop,Houston
1773,Night,Desktop,San Francisco
1774,Night,Desktop,Los Angeles
1775,Evening,Mobile,New York
1776,Afternoon,Mobile,San Francisco
1777,Evening,Mobile,San Francisco
1778,Morning,Mobile,New York
1779,Afternoon,Mobile,San Francisco
1780,Evening,Mobile,New York
1781,Evening,Desktop,San Francisco
1782,Morning,Mobile,Los Angeles
1783,Evening,Desktop,San Francisco
1784,Afternoon,Mobile,Los Angeles
1785,Night,Desktop,New York
1786,Night,Tablet,San Francisco
1787,Night,Desktop,Houston
1788,Afternoon,Desktop,New York
1789,Evening,Mobile,Los Angeles
1790,Evening,Desktop,San Francisco
1791,Evening,Mobile,San Francisco
1792,Evening,Mobile,Chicago
1793,Night,Mobile,Houston
1794,Afternoon,Mobile,Los Angeles
1795,Morning,Mobile,San Francisco
1796,Afternoon,Desktop,Houston
1797,Evening,Mobile,Los Angeles
1798,Evening,Desktop,San Francisco
1799,Afternoon,Desktop,Houston
1800,Afternoon,Mobile,Los Angeles
1801,Night,Mobile,Houston
1802,Evening,Desktop,Houston
1803,Afternoon,Mobile,New York
1804,Evening,Mobile,San Francisco
1805,Afternoon,Desktop,San Francisco
1806,Evening,Mobile,San Francisco
1807,Afternoon,Mobile,Los Angeles
1808,Evening,Mobile,Chicago
1809,Morning,Mobile,San Francisco
1810,Night,Mobile,New York
1811,Morning,Mobile,Houston
1812,Night,Mobile,Los Angeles
1813,Night,Mobile,New York
1814,Afternoon,Tablet,Chicago
1815,Morning,Mobile,Houston
1816,Night,Desktop,Chicago
1817,Evening,Mobile,Houston
1818,Afternoon,Mobile,New York
1819,Afternoon,Desktop,Chicago
1820,Evening,Desktop,San Francisco
1821,Evening,Mobile,Los Angeles
1822,Night,Mobile,Chicago
1823,Evening,Mobile,New York
1824,Afternoon,Desktop,San Francisco
1825,Evening,Mobile,San Francisco
1826,Morning,Mobile,Houston
1827,Afternoon,Desktop,San Francisco
1828,Evening,Tablet,Chicago
1829,Afternoon,Desktop,Los Angeles
1830,Night,Mobile,Los Angeles
1831,Morning,Desktop,Los Angeles
1832,Night,Desktop,New York
1833,Morning,Desktop,New York
1834,Evening,Desktop,San Francisco
1835,Afternoon,Tablet,Houston
1836,Evening,Mobile,San Francisco
1837,Night,Mobile,Houston
1838,Afternoon,Desktop,Chicago
1839,Evening,Mobile,Los Angeles
1840,Evening,Mobile,Los Angeles
1841,Afternoon,Mobile,New York
1842,Afternoon,Desktop,New York
1843,Night,Mobile,New York
1844,Morning,Desktop,New York
1845,Morning,Mobile,Los Angeles
1846,Afternoon,Mobile,Houston
1847,Morning,Mobile,Houston
1848,Night,Mobile,Chicago
1849,Morning,Desktop,New York
1850,Afternoon,Desktop,Houston
1851,Night,Desktop,New York
1852,Afternoon,Mobile,Houston
1853,Night,Mobile,Houston
1854,Night,Mobile,New York
1855,Afternoon,Mobile,Los Angeles
1856,Evening,Mobile,Houston
1857,Afternoon,Desktop,New York
1858,Night,Mobile,New York
1859,Afternoon,Mobile,Chicago
1860,Afternoon,Tablet,Los Angeles
1861,Night,Mobile,Chicago
1862,Morning,Tablet,Chicago
1863,Night,Tablet,Los Angeles
1864,Afternoon,Mobile,San Francisco
1865,Night,Mobile,New York
1866,Night,Desktop,Los Angeles
1867,Morning,Mobile,Houston
1868,Evening,Mobile,San Francisco
1869,Afternoon,Desktop,San Francisco
1870,Afternoon,Mobile,San Francisco
1871,Morning,Mobile,Los Angeles
1872,Night,Desktop,Los Angeles
1873,Evening,Desktop,San Francisco
1874,Afternoon,Mobile,San Francisco
1875,Evening,Mobile,Los Angeles
1876,Evening,Mobile,Chicago
1877,Night,Mobile,Los Angeles
1878,Night,Desktop,Los Angeles
1879,Night,Desktop,New York
1880,Afternoon,Desktop,San Francisco
1881,Evening,Mobile,Houston
1882,Evening,Mobile,Los Angeles
1883,Afternoon,Mobile,Chicago
1884,Morning,Mobile,San Francisco
1885,Night,Mobile,New York
1886,Afternoon,Mobile,New York
1887,Night,Mobile,Los Angeles
1888,Evening,Desktop,Los Angeles
1889,Afternoon,Desktop,New York
1890,Morning,Mobile,Los Angeles
1891,Night,Mobile,Chicago
1892,Evening,Desktop,Los Angeles
1893,Evening,Tablet,San Francisco
1894,Morning,Mobile,Houston
1895,Morning,Desktop,Chicago
1896,Night,Desktop,Chicago
1897,Evening,Mobile,San Francisco
1898,Morning,Mobile,San Francisco
1899,Afternoon,Mobile,New York
1900,Morning,Mobile,New York
1901,Afternoon,Mobile,San Francisco
1902,Evening,Tablet,New York
1903,Night,Desktop,Houston
1904,Evening,Mobile,Chicago
1905,Evening,Mobile,San Francisco
1906,Evening,Desktop,Chicago
1907,Evening,Mobile,San Francisco
1908,Night,Mobile,Los Angeles
1909,Morning,Tablet,San Francisco
1910,Night,Mobile,San Francisco
1911,Night,Mobile,New York
1912,Night,Mobile,Chicago
1913,Night,Mobile,Houston
1914,Morning,Mobile,Chicago
1915,Evening,Mobile,Chicago
1916,Morning,Desktop,Los Angeles
1917,Morning,Mobile,San Francisco
1918,Evening,Mobile,Los Angeles
1919,Morning,Mobile,Chicago
1920,Night,Mobile,New York
1921,Night,Desktop,San Francisco
1922,Evening,Mobile,Chicago
1923,Evening,Desktop,San Francisco
1924,Evening,Mobile,San Francisco
1925,Night,Mobile,Los Angeles
1926,Evening,Desktop,New York
1927,Morning,Mobile,Houston
1928,Morning,Desktop,San Francisco
1929,Afternoon,Mobile,New York
1930,Afternoon,Mobile,Houston
1931,Evening,Desktop,Chicago
1932,Afternoon,Desktop,Houston
1933,Night,Desktop,San Francisco
1934,Night,Desktop,New York
1935,Morning,Tablet,San Francisco
1936,Morning,Mobile,Houston
1937,Afternoon,Mobile,Los Angeles
1938,Afternoon,Mobile,San Francisco
1939,Night,Mobile,San Francisco
1940,Morning,Mobile,Houston
1941,Afternoon,Desktop,Houston
1942,Night,Mobile,Houston
1943,Morning,Desktop,Houston
1944,Night,Mobile,San Francisco
1945,Night,Mobile,Los Angeles
1946,Morning,Tablet,New York
1947,Night,Mobile,San Francisco
1948,Afternoon,Mobile,Los Angeles
1949,Night,Mobile,Houston
1950,Afternoon,Desktop,Houston
1951,Evening,Mobile,New York
1952,Evening,Mobile,Chicago
1953,Evening,Desktop,New York
1954,Night,Mobile,Houston
1955,Evening,Desktop,Chicago
1956,Evening,Mobile,Los Angeles
1957,Night,Mobile,Los Angeles
1958,Morning,Desktop,Houston
1959,Night,Desktop,New York
1960,Afternoon,Desktop,San Francisco
1961,Night,Desktop,New York
1962,Morning,Mobile,New York
1963,Evening,Mobile,New York
1964,Night,Mobile,San Francisco
1965,Evening,Desktop,New York
1966,Afternoon,Desktop,Chicago
1967,Morning,Tablet,New York
1968,Evening,Mobile,Los Angeles
1969,Evening,Mobile,San Francisco
1970,Evening,Desktop,Los Angeles
1971,Evening,Desktop,Chicago
1972,Night,Desktop,San Francisco
1973,Morning,Desktop,Chicago
1974,Morning,Mobile,New York
1975,Evening,Mobile,San Francisco
1976,Morning,Mobile,San Francisco
1977,Evening,Mobile,San Francisco
1978,Afternoon,Mobile,San Francisco
1979,Afternoon,Mobile,San Francisco
1980,Afternoon,Mobile,Houston
1981,Morning,Desktop,Chicago
1982,Evening,Desktop,Los Angeles
1983,Night,Desktop,Los Angeles
1984,Night,Mobile,San Francisco
1985,Afternoon,Mobile,Los Angeles
1986,Afternoon,Mobile,Los Angeles
1987,Morning,Tablet,Houston
1988,Night,Mobile,Los Angeles
1989,Morning,Mobile,New York
1990,Afternoon,Desktop,New York
1991,Evening,Mobile,Chicago
1992,Evening,Desktop,Los Angeles
1993,Evening,Mobile,Houston
1994,Afternoon,Mobile,Los Angeles
1995,Morning,Mobile,New York
1996,Evening,Desktop,San Francisco
1997,Night,Desktop,Los Angeles
1998,Night,Mobile,Chicago
1999,Afternoon,Mobile,New York
2000,Night,Mobile,Los Angeles
2001,Night,Tablet,Los Angeles
2002,Afternoon,Desktop,New York
2003,Morning,Desktop,San Francisco
2004,Evening,Mobile,Houston
2005,Afternoon,Mobile,San Francisco
2006,Night,Mobile,Houston
2007,Evening,Desktop,Los Angeles
2008,Evening,Desktop,New York
2009,Evening,Mobile,Chicago
2010,Afternoon,Mobile,San Francisco
2011,Evening,Mobile,New York
2012,Morning,Mobile,San Francisco
2013,Night,Tablet,Los Angeles
2014,Afternoon,Mobile,Houston
2015,Afternoon,Desktop,Los Angeles
2016,Evening,Desktop,New York
2017,Night,Desktop,San Francisco
2018,Evening,Tablet,Chicago
2019,Evening,Desktop,Los Angeles
2020,Afternoon,Desktop,New York
2021,Morning,Mobile,New York
2022,Night,Desktop,Houston
2023,Night,Desktop,New York
2024,Night,Mobile,Los Angeles
2025,Night,Desktop,Los Angeles
2026,Morning,Desktop,Houston
2027,Afternoon,Desktop,Chicago
2028,Morning,Mobile,Los Angeles
2029,Evening,Desktop,Los Angeles
2030,Afternoon,Mobile,San Francisco
2031,Morning,Desktop,Los Angeles
2032,Night,Mobile,Chicago
2033,Night,Mobile,Los Angeles
2034,Afternoon,Mobile,Chicago
2035,Morning,Mobile,Houston
2036,Afternoon,Mobile,Los Angeles
2037,Night,Mobile,Houston
2038,Morning,Desktop,New York
2039,Night,Desktop,Houston
2040,Afternoon,Mobile,New York
2041,Afternoon,Mobile,San Francisco
2042,Afternoon,Mobile,Los Angeles
2043,Afternoon,Desktop,Chicago
2044,Afternoon,Mobile,San Francisco
2045,Evening,Mobile,San Francisco
2046,Afternoon,Mobile,Chicago
2047,Afternoon,Mobile,Chicago
2048,Night,Mobile,San Francisco
2049,Afternoon,Mobile,Chicago
2050,Morning,Desktop,San Francisco
2051,Afternoon,Desktop,San Francisco
2052,Evening,Mobile,Houston
2053,Afternoon,Desktop,New York
2054,Night,Mobile,New York
2055,Morning,Tablet,New York
2056,Morning,Mobile,San Francisco
2057,Afternoon,Desktop,Los Angeles
2058,Afternoon,Desktop,San Francisco
2059,Afternoon,Mobile,Houston
2060,Afternoon,Tablet,Chicago
2061,Night,Mobile,New York
2062,Night,Desktop,New York
2063,Morning,Mobile,Chicago
2064,Afternoon,Mobile,Houston
2065,Night,Mobile,Houston
2066,Night,Mobile,San Francisco
2067,Morning,Mobile,Los Angeles
2068,Morning,Mobile,Houston
2069,Evening,Desktop,New York
2070,Night,Mobile,Houston
2071,Morning,Mobile,Houston
2072,Night,Desktop,New York
2073,Night,Mobile,Los Angeles
2074,Afternoon,Mobile,Houston
2075,Afternoon,Mobile,Los Angeles
2076,Afternoon,Mobile,Chicago
2077,Afternoon,Mobile,Los Angeles
2078,Night,Tablet,Houston
2079,Evening,Mobile,Houston
2080,Evening,Mobile,Los Angeles
2081,Evening,Mobile,San Francisco
2082,Night,Mobile,Chicago
2083,Evening,Mobile,San Francisco
2084,Night,Mobile,Los Angeles
2085,Morning,Mobile,Chicago
2086,Evening,Mobile,Los Angeles
2087,Night,Desktop,Houston
2088,Morning,Mobile,San Francisco
2089,Afternoon,Mobile,Houston
2090,Morning,Desktop,San Francisco
2091,Morning,Mobile,Chicago
2092,Evening,Desktop,Chicago
2093,Afternoon,Desktop,New York
2094,Afternoon,Mobile,San Francisco
2095,Evening,Mobile,Houston
2096,Morning,Tablet,New York
2097,Night,Desktop,Houston
2098,Evening,Tablet,Houston
2099,Morning,Mobile,Houston
2100,Night,Mobile,Chicago
2101,Evening,Tablet,New York
2102,Evening,Mobile,Los Angeles
2103,Afternoon,Tablet,Los Angeles
2104,Afternoon,Mobile,New York
2105,Afternoon,Tablet,San Francisco
2106,Night,Mobile,Houston
2107,Evening,Mobile,Chicago
2108,Afternoon,Desktop,Houston
2109,Afternoon,Mobile,Los Angeles
2110,Evening,Mobile,Houston
2111,Night,Mobile,New York
2112,Afternoon,Desktop,Houston
2113,Morning,Tablet,New York
2114,Night,Mobile,Los Angeles
2115,Afternoon,Mobile,Chicago
2116,Morning,Mobile,New York
2117,Afternoon,Desktop,San Francisco
2118,Night,Mobile,Houston
2119,Evening,Mobile,Los Angeles
2120,Evening,Mobile,San Francisco
2121,Night,Mobile,Chicago
2122,Afternoon,Desktop,San Francisco
2123,Night,Mobile,Houston
2124,Morning,Mobile,Chicago
2125,Afternoon,Mobile,New York
2126,Night,Desktop,San Francisco
2127,Evening,Mobile,San Francisco
2128,Night,Mobile,Los Angeles
2129,Afternoon,Mobile,Los Angeles
2130,Night,Desktop,Los Angeles
2131,Evening,Mobile,San Francisco
2132,Morning,Mobile,Chicago
2133,Night,Mobile,Houston
2134,Night,Mobile,Houston
2135,Morning,Tablet,Los Angeles
2136,Night,Mobile,Los Angeles
2137,Evening,Tablet,Chicago
2138,Morning,Mobile,San Francisco
2139,Evening,Mobile,San Francisco
2140,Evening,Mobile,Chicago
2141,Evening,Tablet,Chicago
2142,Afternoon,Mobile,Chicago
2143,Morning,Desktop,Chicago
2144,Afternoon,Mobile,San Francisco
2145,Afternoon,Mobile,New York
2146,Night,Desktop,Los Angeles
2147,Morning,Tablet,San Francisco
2148,Night,Mobile,Los Angeles
2149,Afternoon,Desktop,Chicago
2150,Night,Mobile,San Francisco
2151,Evening,Mobile,Houston
2152,Afternoon,Mobile,Los Angeles
2153,Evening,Mobile,Chicago
2154,Morning,Mobile,Houston
2155,Night,Mobile,San Francisco
2156,Afternoon,Tablet,Chicago
2157,Morning,Desktop,Chicago
2158,Evening,Mobile,Chicago
2159,Night,Tablet,Houston
2160,Night,Mobile,Los Angeles
2161,Afternoon,Mobile,San Francisco
2162,Night,Desktop,Houston
2163,Night,Mobile,Chicago
2164,Evening,Desktop,New York
2165,Evening,Mobile,Los Angeles
2166,Evening,Mobile,New York
2167,Morning,Mobile,Los Angeles
2168,Morning,Tablet,Los Angeles
2169,Night,Desktop,New York
2170,Morning,Desktop,New York
2171,Afternoon,Mobile,San Francisco
2172,Evening,Mobile,San Francisco
2173,Morning,Desktop,Chicago
2174,Night,Mobile,San Francisco
2175,Evening,Mobile,Houston
2176,Morning,Desktop,Houston
2177,Evening,Mobile,San Francisco
2178,Morning,Mobile,Los Angeles
2179,Night,Desktop,Los Angeles
2180,Morning,Desktop,Houston
2181,Morning,Desktop,San Francisco
2182,Morning,Mobile,Chicago
2183,Evening,Mobile,San Francisco
2184,Morning,Desktop,Chicago
2185,Morning,Desktop,New York
2186,Morning,Mobile,New York
2187,Evening,Tablet,San Francisco
2188,Night,Tablet,Los Angeles
2189,Night,Mobile,Los Angeles
2190,Night,Desktop,San Francisco
2191,Morning,Mobile,Los Angeles
2192,Evening,Mobile,Houston
2193,Night,Mobile,New York
2194,Night,Mobile,Houston
2195,Night,Tablet,Chicago
2196,Afternoon,Desktop,San Francisco
2197,Evening,Desktop,Chicago
2198,Afternoon,Mobile,Houston
2199,Morning,Mobile,Houston
2200,Night,Mobile,Houston
2201,Morning,Mobile,Los Angeles
2202,Evening,Mobile,Houston
2203,Morning,Mobile,Chicago
2204,Morning,Mobile,New York
2205,Night,Mobile,Los Angeles
2206,Evening,Mobile,Los Angeles
2207,Morning,Mobile,Chicago
2208,Afternoon,Desktop,Chicago
2209,Night,Mobile,San Francisco
2210,Afternoon,Mobile,Chicago
2211,Night,Desktop,Chicago
2212,Morning,Tablet,San Francisco
2213,Night,Desktop,Houston
2214,Morning,Mobile,San Francisco
2215,Afternoon,Mobile,San Francisco
2216,Morning,Tablet,San Francisco
2217,Night,Desktop,Los Angeles
2218,Night,Mobile,Los Angeles
2219,Night,Mobile,Los Angeles
2220,Afternoon,Mobile,New York
2221,Evening,Mobile,Los Angeles
2222,Afternoon,Desktop,San Francisco
2223,Morning,Mobile,Los Angeles
2224,Morning,Tablet,New York
2225,Afternoon,Mobile,San Francisco
2226,Afternoon,Desktop,Houston
2227,Morning,Mobile,San Francisco
2228,Morning,Mobile,New York
2229,Morning,Mobile,New York
2230,Evening,Desktop,Chicago
2231,Evening,Mobile,Los Angeles
2232,Afternoon,Mobile,San Francisco
2233,Afternoon,Desktop,Los Angeles
2234,Evening,Mobile,Los Angeles
2235,Night,Tablet,Chicago
2236,Evening,Tablet,Houston
2237,Afternoon,Tablet,Houston
2238,Evening,Mobile,Los Angeles
2239,Night,Mobile,New York
2240,Afternoon,Tablet,Los Angeles
2241,Morning,Mobile,San Francisco
2242,Afternoon,Mobile,Chicago
2243,Evening,Desktop,Chicago
2244,Evening,Mobile,Chicago
2245,Night,Desktop,Houston
2246,Evening,Desktop,New York
2247,Night,Desktop,San Francisco
2248,Afternoon,Mobile,San Francisco
2249,Evening,Mobile,San Francisco
2250,Afternoon,Mobile,New York
2251,Morning,Mobile,Chicago
2252,Morning,Mobile,Chicago
2253,Night,Mobile,Los Angeles
2254,Evening,Mobile,New York
2255,Afternoon,Mobile,New York
2256,Afternoon,Desktop,Los Angeles
2257,Evening,Mobile,San Francisco
2258,Afternoon,Mobile,Houston
2259,Evening,Desktop,Chicago
2260,Evening,Desktop,Houston
2261,Morning,Mobile,Houston
2262,Evening,Desktop,San Francisco
2263,Afternoon,Mobile,San Francisco
2264,Evening,Mobile,New York
2265,Morning,Tablet,Chicago
2266,Morning,Tablet,Los Angeles
2267,Night,Mobile,Los Angeles
2268,Afternoon,Desktop,Los Angeles
2269,Evening,Desktop,Houston
2270,Afternoon,Tablet,Chicago
2271,Afternoon,Mobile,San Francisco
2272,Evening,Mobile,Houston
2273,Morning,Mobile,Houston
2274,Afternoon,Mobile,New York
2275,Night,Mobile,Houston
2276,Afternoon,Desktop,Houston
2277,Morning,Desktop,New York
2278,Night,Desktop,Chicago
2279,Night,Mobile,Los Angeles
2280,Night,Mobile,Chicago
2281,Night,Mobile,Los Angeles
2282,Evening,Mobile,Los Angeles
2283,Evening,Tablet,Los Angeles
2284,Evening,Mobile,Houston
2285,Night,Desktop,San Francisco
2286,Morning,Mobile,New York
2287,Afternoon,Mobile,Chicago
2288,Night,Desktop,Los Angeles
2289,Morning,Mobile,Houston
2290,Afternoon,Mobile,Houston
2291,Night,Mobile,Chicago
2292,Afternoon,Desktop,New York
2293,Evening,Tablet,Houston
2294,Evening,Desktop,Houston
2295,Evening,Tablet,New York
2296,Morning,Desktop,San Francisco
2297,Evening,Desktop,Los Angeles
2298,Morning,Mobile,New York
2299,Evening,Mobile,New York
2300,Evening,Mobile,Los Angeles
2301,Evening,Desktop,San Francisco
2302,Morning,Mobile,New York
2303,Afternoon,Mobile,San Francisco
2304,Morning,Tablet,Los Angeles
2305,Night,Mobile,Chicago
2306,Night,Tablet,San Francisco
2307,Morning,Desktop,San Francisco
2308,Morning,Mobile,Chicago
2309,Afternoon,Desktop,New York
2310,Morning,Desktop,Houston
2311,Evening,Mobile,Chicago
2312,Afternoon,Desktop,Chicago
2313,Morning,Desktop,Los Angeles
2314,Morning,Mobile,Los Angeles
2315,Night,Mobile,New York
2316,Afternoon,Mobile,Chicago
2317,Night,Mobile,Houston
2318,Morning,Mobile,Chicago
2319,Afternoon,Desktop,Houston
2320,Evening,Mobile,San Francisco
2321,Morning,Desktop,Chicago
2322,Morning,Mobile,San Francisco
2323,Night,Mobile,Chicago
2324,Evening,Desktop,Chicago
2325,Morning,Desktop,Chicago
2326,Night,Mobile,Chicago
2327,Night,Mobile,Chicago
2328,Morning,Desktop,Chicago
2329,Afternoon,Mobile,San Francisco
2330,Morning,Mobile,Los Angeles
2331,Evening,Mobile,San Francisco
2332,Morning,Desktop,San Francisco
2333,Afternoon,Mobile,Chicago
2334,Night,Mobile,San Francisco
2335,Evening,Mobile,Los Angeles
2336,Evening,Tablet,Los Angeles
2337,Evening,Mobile,Chicago
2338,Evening,Mobile,Chicago
2339,Afternoon,Mobile,San Francisco
2340,Afternoon,Mobile,Los Angeles
2341,Afternoon,Desktop,San Francisco
2342,Afternoon,Desktop,New York
2343,Night,Desktop,Los Angeles
2344,Morning,Desktop,Houston
2345,Afternoon,Tablet,Chicago
2346,Morning,Mobile,Houston
2347,Evening,Tablet,San Francisco
2348,Night,Mobile,San Francisco
2349,Night,Desktop,Los Angeles
2350,Morning,Mobile,Chicago
2351,Morning,Desktop,Chicago
2352,Morning,Mobile,New York
2353,Night,Desktop,San Francisco
2354,Afternoon,Tablet,San Francisco
2355,Night,Desktop,Los Angeles
2356,Afternoon,Desktop,Chicago
2357,Evening,Mobile,Chicago
2358,Afternoon,Mobile,New York
2359,Morning,Tablet,Chicago
2360,Afternoon,Desktop,New York
2361,Afternoon,Mobile,San Francisco
2362,Night,Mobile,San Francisco
2363,Morning,Mobile,San Francisco
2364,Evening,Mobile,Chicago
2365,Afternoon,Mobile,Houston
2366,Evening,Mobile,New York
2367,Morning,Mobile,Los Angeles
2368,Afternoon,Mobile,New York
2369,Night,Mobile,Houston
2370,Evening,Mobile,San Francisco
2371,Night,Mobile,Los Angeles
2372,Evening,Tablet,New York
2373,Morning,Mobile,New York
2374,Afternoon,Desktop,San Francisco
2375,Evening,Tablet,San Francisco
2376,Night,Mobile,Los Angeles
2377,Evening,Mobile,Chicago
2378,Evening,Mobile,Houston
2379,Evening,Mobile,New York
2380,Evening,Mobile,New York
2381,Evening,Mobile,Chicago
2382,Evening,Desktop,Houston
2383,Night,Mobile,Los Angeles
2384,Evening,Tablet,Los Angeles
2385,Evening,Mobile,San Francisco
2386,Evening,Tablet,Los Angeles
2387,Afternoon,Mobile,Los Angeles
2388,Morning,Mobile,New York
2389,Morning,Mobile,San Francisco
2390,Morning,Tablet,Chicago
2391,Night,Mobile,Chicago
2392,Night,Desktop,Houston
2393,Night,Desktop,Houston
2394,Evening,Desktop,Houston
2395,Morning,Mobile,New York
2396,Evening,Tablet,San Francisco
2397,Afternoon,Desktop,New York
2398,Morning,Mobile,Houston
2399,Afternoon,Mobile,New York
2400,Afternoon,Tablet,New York
2401,Evening,Tablet,Houston
2402,Morning,Mobile,Chicago
2403,Afternoon,Desktop,Houston
2404,Morning,Mobile,Houston
2405,Afternoon,Mobile,San Francisco
2406,Afternoon,Mobile,Houston
2407,Evening,Mobile,San Francisco
2408,Morning,Desktop,San Francisco
2409,Evening,Mobile,New York
2410,Evening,Mobile,Houston
2411,Evening,Mobile,Chicago
2412,Evening,Mobile,Houston
2413,Evening,Tablet,New York
2414,Afternoon,Desktop,New York
2415,Morning,Mobile,Houston
2416,Morning,Tablet,Los Angeles
2417,Evening,Mobile,San Francisco
2418,Morning,Desktop,Houston
2419,Afternoon,Tablet,San Francisco
2420,Evening,Mobile,Houston
2421,Night,Desktop,Los Angeles
2422,Night,Mobile,Houston
2423,Afternoon,Mobile,Los Angeles
2424,Afternoon,Mobile,Chicago
2425,Night,Tablet,San Francisco
2426,Evening,Mobile,San Francisco
2427,Afternoon,Tablet,San Francisco
2428,Night,Tablet,Houston
2429,Evening,Mobile,Chicago
2430,Afternoon,Mobile,Houston
2431,Morning,Desktop,Los Angeles
2432,Morning,Mobile,San Francisco
2433,Morning,Mobile,New York
2434,Evening,Tablet,Chicago
2435,Afternoon,Desktop,New York
2436,Night,Mobile,Houston
2437,Afternoon,Desktop,Houston
2438,Morning,Mobile,New York
2439,Morning,Mobile,Chicago
2440,Evening,Tablet,Los Angeles
2441,Night,Desktop,Houston
2442,Evening,Mobile,New York
2443,Night,Mobile,Chicago
2444,Afternoon,Desktop,Chicago
2445,Evening,Mobile,New York
2446,Evening,Mobile,Los Angeles
2447,Evening,Mobile,San Francisco
2448,Morning,Desktop,Chicago
2449,Morning,Mobile,San Francisco
2450,Night,Mobile,Los Angeles
2451,Afternoon,Mobile,Houston
2452,Evening,Mobile,Houston
2453,Morning,Mobile,New York
2454,Evening,Mobile,San Francisco
2455,Night,Mobile,Houston
2456,Night,Desktop,Houston
2457,Afternoon,Mobile,San Francisco
2458,Night,Mobile,Chicago
2459,Evening,Tablet,Chicago
2460,Afternoon,Desktop,Houston
2461,Afternoon,Desktop,Chicago
2462,Morning,Mobile,Chicago
2463,Evening,Mobile,Los Angeles
2464,Night,Desktop,Chicago
2465,Morning,Desktop,Los Angeles
2466,Evening,Mobile,New York
2467,Evening,Mobile,Los Angeles
2468,Afternoon,Tablet,New York
2469,Afternoon,Mobile,Los Angeles
2470,Evening,Mobile,San Francisco
2471,Morning,Mobile,Chicago
2472,Afternoon,Desktop,Chicago
2473,Afternoon,Desktop,Los Angeles
2474,Evening,Desktop,San Francisco
2475,Evening,Mobile,San Francisco
2476,Afternoon,Mobile,Houston
