interaction_id,user_id,product_id,interaction_type,timestamp,time_of_day,device,location_con,age,gender,location_user,category,price,brand,rating,review_text
2632,313,379,2,2024-04-19 16:00:00,3,1,4,0.8043478260869565,1,3,0,0.7814774381368268,2,0.3913043478260869,
2633,411,364,2,2024-04-19 17:00:00,2,0,3,0.8260869565217392,0,3,5,0.01259501859938541,4,0.3913043478260869,
2634,93,89,2,2024-04-19 18:00:00,0,1,2,0.5217391304347826,0,0,4,0.6444889212356462,2,0.3913043478260869,
2635,780,341,2,2024-04-19 19:00:00,1,0,4,0.28260869565217395,2,3,0,0.1799894873038978,0,0.3913043478260869,
2636,887,347,2,2024-04-19 20:00:00,1,0,1,0.9565217391304348,1,4,0,0.6743894549571405,4,0.3913043478260869,
2637,22,279,1,2024-04-19 21:00:00,0,1,0,0.4347826086956522,0,0,3,0.6418809639333657,2,0.3913043478260869,
2638,624,220,2,2024-04-19 22:00:00,1,2,0,0.7608695652173914,2,1,3,0.8591298722303089,4,0.3913043478260869,
2639,658,72,2,2024-04-19 23:00:00,2,0,2,0.4347826086956522,2,3,1,0.05907326540514313,4,0.3913043478260869,
2640,845,233,2,2024-04-20 00:00:00,3,1,0,0.8695652173913044,0,4,1,0.9310407569141194,0,0.3913043478260869,
2641,48,259,2,2024-04-20 01:00:00,2,1,1,0.4130434782608696,0,3,6,0.7249312631408702,2,0.3913043478260869,
2642,498,112,2,2024-04-20 02:00:00,3,1,4,0.9130434782608696,2,4,1,0.7232330583858968,2,0.3913043478260869,
2643,713,45,2,2024-04-20 03:00:00,3,1,0,0.6304347826086956,0,0,3,0.05733462720362284,0,0.3913043478260869,
2644,494,273,2,2024-04-20 04:00:00,0,1,3,0.23913043478260876,0,2,3,0.1814248746563157,3,0.3913043478260869,
2645,331,42,0,2024-04-20 05:00:00,1,1,0,0.5869565217391305,2,0,1,0.03756267184214783,3,0.3913043478260869,
2646,77,207,1,2024-04-20 06:00:00,3,0,1,0.4782608695652174,1,4,4,0.2687206857512534,1,0.3913043478260869,
2647,578,416,2,2024-04-20 07:00:00,0,1,0,0.4347826086956522,0,1,1,0.4154536632702572,0,0.3913043478260869,
2648,25,348,2,2024-04-20 08:00:00,1,0,4,0.4565217391304348,1,1,2,0.1366448326055313,0,0.3913043478260869,
2649,268,102,0,2024-04-20 09:00:00,1,1,0,0.17391304347826086,2,2,2,0.6329249555232088,0,0.3913043478260869,
2650,558,123,0,2024-04-20 10:00:00,3,1,1,0.4565217391304348,0,4,0,0.8691371502506874,4,0.3913043478260869,
2651,799,9,2,2024-04-20 11:00:00,1,0,4,0.34782608695652173,2,1,1,0.24664402393660037,0,0.3913043478260869,
2652,244,328,1,2024-04-20 12:00:00,2,0,2,0.8695652173913044,0,3,6,0.49723030891153164,3,0.3913043478260869,
2653,771,186,2,2024-04-20 13:00:00,1,1,2,0.08695652173913049,0,0,4,0.5717895843441695,0,0.3913043478260869,
2654,587,30,2,2024-04-20 14:00:00,2,1,0,0.6521739130434783,2,1,1,0.7926572861070678,1,0.3913043478260869,
2655,383,155,0,2024-04-20 15:00:00,1,1,2,0.4130434782608696,1,0,3,0.4630640465793304,1,0.3913043478260869,
2656,697,59,1,2024-04-20 16:00:00,3,1,1,0.17391304347826086,2,1,4,0.4411086851043183,4,0.3913043478260869,
2657,555,248,0,2024-04-20 17:00:00,3,1,3,0.34782608695652173,2,3,0,0.688096393336568,4,0.3913043478260869,
2658,968,386,2,2024-04-20 18:00:00,0,0,0,0.08695652173913049,2,3,6,0.3768195050946143,2,0.3913043478260869,
2659,357,373,2,2024-04-20 19:00:00,2,1,2,0.5,0,1,1,0.3926289826944849,2,0.3913043478260869,
2660,861,438,2,2024-04-20 20:00:00,2,1,0,0.34782608695652173,2,1,4,0.8460294355490862,4,0.3913043478260869,
2661,979,269,2,2024-04-20 21:00:00,3,1,4,0.5434782608695652,0,2,3,0.5753275109170306,4,0.3913043478260869,
2662,484,441,0,2024-04-20 22:00:00,3,1,2,0.06521739130434784,0,2,6,0.8233058385896813,2,0.3913043478260869,
2663,348,216,0,2024-04-20 23:00:00,3,1,0,0.6956521739130435,0,4,2,0.11060569302927382,1,0.3913043478260869,
2664,696,398,0,2024-04-21 00:00:00,2,1,0,0.34782608695652173,1,1,3,0.0,4,0.3913043478260869,
2665,923,1,1,2024-04-21 01:00:00,0,1,3,0.8913043478260869,2,3,2,0.15124130680899242,1,0.3913043478260869,
2666,253,23,2,2024-04-21 02:00:00,2,0,1,0.5217391304347826,0,2,1,0.15019003719877086,1,0.3913043478260869,
2667,220,205,0,2024-04-21 03:00:00,3,1,1,0.21739130434782616,1,2,6,0.6761483098819344,2,0.3913043478260869,
2668,879,319,0,2024-04-21 04:00:00,0,2,3,0.28260869565217395,0,4,2,0.8100032346757238,4,0.3913043478260869,
2669,748,495,2,2024-04-21 05:00:00,1,1,4,0.34782608695652173,1,1,4,0.7625950185993854,0,0.3913043478260869,
2670,776,198,0,2024-04-21 06:00:00,1,1,0,0.4782608695652174,1,4,5,0.675885492479379,0,0.3913043478260869,
2671,0,355,2,2024-04-21 07:00:00,3,0,4,0.8260869565217392,1,4,6,0.4981602781821123,0,0.3913043478260869,
2672,542,113,0,2024-04-21 08:00:00,0,0,1,0.8260869565217392,1,0,4,0.28010270095422934,4,0.3913043478260869,
2673,442,279,2,2024-04-21 09:00:00,3,1,3,0.0,0,1,3,0.6418809639333657,2,0.3913043478260869,
2674,77,154,2,2024-04-21 10:00:00,2,0,2,0.4782608695652174,1,4,5,0.5262210900857189,1,0.3913043478260869,
2675,234,164,0,2024-04-21 11:00:00,2,0,1,0.6086956521739131,2,1,0,0.15829694323144106,2,0.3913043478260869,
2676,330,485,0,2024-04-21 12:00:00,0,0,3,0.9347826086956521,0,3,0,0.6096352903121461,2,0.3913043478260869,
2677,884,221,2,2024-04-21 13:00:00,3,1,3,0.9782608695652173,1,0,6,0.18571081999029598,0,0.3913043478260869,
2678,345,90,2,2024-04-21 14:00:00,3,0,3,0.4347826086956522,0,1,3,0.8199498625262818,2,0.3913043478260869,
2679,96,166,2,2024-04-21 15:00:00,1,0,0,0.5,0,1,4,0.8239325570111596,2,0.3913043478260869,
2680,80,446,2,2024-04-21 16:00:00,0,0,4,0.32608695652173914,2,0,3,0.29546741064208315,2,0.3913043478260869,
2681,498,206,0,2024-04-21 17:00:00,3,0,1,0.9130434782608696,2,4,4,0.944222060488436,0,0.3913043478260869,
2682,962,281,1,2024-04-21 18:00:00,2,2,4,0.30434782608695654,2,0,0,0.5680697072618469,1,0.3913043478260869,
2683,473,64,2,2024-04-21 19:00:00,3,1,1,0.19565217391304346,0,1,4,0.894650655021834,0,0.3913043478260869,
2684,922,375,0,2024-04-21 20:00:00,3,1,2,0.3913043478260869,2,1,6,0.7732087983179686,2,0.3913043478260869,
2685,699,3,2,2024-04-21 21:00:00,2,1,3,0.4130434782608696,0,0,3,0.9710092188258127,1,0.3913043478260869,
2686,760,156,0,2024-04-21 22:00:00,2,1,2,0.7173913043478262,2,2,5,0.23437247290959085,2,0.3913043478260869,
2687,916,248,2,2024-04-21 23:00:00,3,1,2,0.4565217391304348,0,4,0,0.688096393336568,4,0.3913043478260869,
2688,546,256,2,2024-04-22 00:00:00,2,1,2,0.673913043478261,0,3,4,0.33003800743975414,1,0.3913043478260869,
2689,13,234,0,2024-04-22 01:00:00,1,1,2,0.8478260869565217,0,4,4,0.1253639010189229,0,0.3913043478260869,
2690,388,305,2,2024-04-22 02:00:00,1,0,0,0.28260869565217395,0,2,0,0.5612566715186802,0,0.3913043478260869,
2691,343,365,0,2024-04-22 03:00:00,1,0,4,0.7391304347826086,0,1,1,0.013747371825974445,0,0.3913043478260869,
2692,306,469,0,2024-04-22 04:00:00,2,1,1,0.6956521739130435,2,0,5,0.5904091864790555,4,0.3913043478260869,
2693,382,394,2,2024-04-22 05:00:00,2,2,4,0.9565217391304348,0,2,4,0.2535581432961345,2,0.3913043478260869,
2694,207,73,2,2024-04-22 06:00:00,2,1,2,0.4782608695652174,0,0,6,0.0027292576419213985,2,0.3913043478260869,
2695,353,186,0,2024-04-22 07:00:00,0,0,3,0.6521739130434783,0,1,4,0.5717895843441695,0,0.3913043478260869,
2696,969,61,0,2024-04-22 08:00:00,2,0,3,0.10869565217391308,1,1,6,0.9189511563965712,2,0.3913043478260869,
2697,597,336,2,2024-04-22 09:00:00,1,1,3,0.17391304347826086,1,0,6,0.9625586284974931,0,0.3913043478260869,
2698,564,163,2,2024-04-22 10:00:00,1,1,4,0.3913043478260869,0,4,6,0.4013019569788129,3,0.3913043478260869,
2699,92,55,0,2024-04-22 11:00:00,1,1,0,0.0,0,3,5,0.30221979621542944,2,0.3913043478260869,
2700,91,110,2,2024-04-22 12:00:00,0,0,2,0.9565217391304348,0,4,6,0.10403525796538897,1,0.3913043478260869,
2701,336,217,2,2024-04-22 13:00:00,3,0,2,0.7391304347826086,1,1,1,0.6344412097687208,2,0.3913043478260869,
2702,593,239,2,2024-04-22 14:00:00,1,1,4,0.21739130434782616,2,2,0,0.46805757722788294,0,0.3913043478260869,
2703,441,20,0,2024-04-22 15:00:00,0,1,2,0.9565217391304348,0,2,1,0.1649078117418729,3,0.3913043478260869,
2704,752,140,0,2024-04-22 16:00:00,3,1,2,0.9782608695652173,0,0,4,0.8423904253598576,3,0.3913043478260869,
2705,21,264,1,2024-04-22 17:00:00,0,1,0,0.8043478260869565,2,2,2,0.45479540676047225,2,0.3913043478260869,
2706,287,138,0,2024-04-22 18:00:00,0,2,2,0.6086956521739131,0,0,5,0.021591460456089277,1,0.3913043478260869,
2707,481,458,1,2024-04-22 19:00:00,3,1,4,0.0,0,4,0,0.7740174672489083,3,0.3913043478260869,
2708,779,69,2,2024-04-22 20:00:00,2,2,2,0.4347826086956522,1,1,3,0.8067281255054181,0,0.3913043478260869,
2709,302,384,0,2024-04-22 21:00:00,2,0,2,0.15217391304347827,0,1,6,0.8355773896166909,3,0.3913043478260869,
2710,630,117,2,2024-04-22 22:00:00,1,2,1,0.5652173913043479,2,1,1,0.5490862041080382,0,0.3913043478260869,
2711,126,197,0,2024-04-22 23:00:00,3,1,1,0.7391304347826086,0,3,1,0.8444120976872068,3,0.3913043478260869,
2712,621,204,2,2024-04-23 00:00:00,1,1,3,0.5217391304347826,1,0,6,0.1292455118874333,3,0.3913043478260869,
2713,934,213,2,2024-04-23 01:00:00,0,1,4,0.4347826086956522,2,0,5,0.384946627850558,1,0.3913043478260869,
2714,270,55,0,2024-04-23 02:00:00,2,0,0,0.7391304347826086,2,3,5,0.30221979621542944,2,0.3913043478260869,
2715,843,286,0,2024-04-23 03:00:00,1,0,3,0.0,1,0,0,0.5469230147177746,3,0.3913043478260869,
2716,438,469,2,2024-04-23 04:00:00,1,1,4,0.673913043478261,0,1,5,0.5904091864790555,4,0.3913043478260869,
2717,499,292,0,2024-04-23 05:00:00,2,0,4,0.7826086956521738,0,2,1,0.8996644023936601,4,0.3913043478260869,
2718,128,174,2,2024-04-23 06:00:00,0,1,4,0.7391304347826086,2,1,0,0.5934821284166262,0,0.3913043478260869,
2719,130,346,2,2024-04-23 07:00:00,1,1,0,1.0,1,2,1,0.8978853307455928,4,0.3913043478260869,
2720,593,369,0,2024-04-23 08:00:00,1,1,1,0.21739130434782616,2,2,3,0.6983664887595019,3,0.3913043478260869,
2721,930,499,2,2024-04-23 09:00:00,3,1,4,0.10869565217391308,2,1,0,0.4143215267669416,1,0.3913043478260869,
2722,478,461,1,2024-04-23 10:00:00,3,1,4,0.19565217391304346,2,0,5,0.5155870936438622,3,0.3913043478260869,
2723,857,127,2,2024-04-23 11:00:00,2,1,2,0.4565217391304348,0,3,3,0.2419537441371503,0,0.3913043478260869,
2724,386,430,0,2024-04-23 12:00:00,2,0,1,0.9782608695652173,0,4,3,0.7192301471777455,4,0.3913043478260869,
2725,589,377,0,2024-04-23 13:00:00,0,0,0,0.7391304347826086,1,3,6,0.2317645156073104,1,0.3913043478260869,
2726,994,324,2,2024-04-23 14:00:00,0,1,1,0.9347826086956521,0,2,4,0.06022561863173216,4,0.3913043478260869,
2727,980,441,2,2024-04-23 15:00:00,1,0,3,0.28260869565217395,1,0,6,0.8233058385896813,2,0.3913043478260869,
2728,321,291,0,2024-04-23 16:00:00,3,1,2,0.6956521739130435,0,2,4,0.15198932557011163,2,0.3913043478260869,
2729,67,287,0,2024-04-23 17:00:00,0,1,2,0.5434782608695652,2,3,6,0.8299167071001132,1,0.3913043478260869,
2730,655,225,2,2024-04-23 18:00:00,1,0,2,1.0,0,4,3,0.3709768720685751,2,0.3913043478260869,
2731,444,63,2,2024-04-23 19:00:00,1,0,4,0.8260869565217392,2,0,1,0.7258005822416304,2,0.3913043478260869,
2732,524,454,2,2024-04-23 20:00:00,2,0,3,0.8695652173913044,1,2,3,0.09467491508976225,0,0.3913043478260869,
2733,814,425,2,2024-04-23 21:00:00,3,0,2,0.9130434782608696,1,0,0,0.9565744784085396,0,0.3913043478260869,
2734,613,47,2,2024-04-23 22:00:00,1,0,3,0.8043478260869565,0,2,5,0.4666828400452855,1,0.3913043478260869,
2735,163,201,2,2024-04-23 23:00:00,2,1,0,0.02173913043478265,2,3,0,0.8757075853145723,3,0.3913043478260869,
2736,484,497,0,2024-04-24 00:00:00,1,0,2,0.06521739130434784,0,2,3,0.14926006792819022,0,0.3913043478260869,
2737,708,336,0,2024-04-24 01:00:00,3,1,3,0.08695652173913049,0,4,6,0.9625586284974931,0,0.3913043478260869,
2738,704,413,1,2024-04-24 02:00:00,1,0,4,0.9782608695652173,0,2,6,0.9927219796215428,4,0.3913043478260869,
2739,422,404,0,2024-04-24 03:00:00,1,1,1,0.8913043478260869,1,4,4,0.5126556687692059,1,0.3913043478260869,
2740,692,59,1,2024-04-24 04:00:00,0,1,3,0.7826086956521738,2,4,4,0.4411086851043183,4,0.3913043478260869,
2741,829,396,2,2024-04-24 05:00:00,0,0,1,0.673913043478261,1,2,0,0.40261604399158984,1,0.3913043478260869,
2742,262,256,0,2024-04-24 06:00:00,2,1,1,0.02173913043478265,2,3,4,0.33003800743975414,1,0.3913043478260869,
2743,870,64,1,2024-04-24 07:00:00,1,0,1,0.28260869565217395,1,2,4,0.894650655021834,0,0.3913043478260869,
2744,608,238,0,2024-04-24 08:00:00,2,1,0,0.5652173913043479,0,3,0,0.6822537603105289,4,0.3913043478260869,
2745,338,288,2,2024-04-24 09:00:00,3,0,3,0.7826086956521738,2,4,5,0.6061377971858322,3,0.3913043478260869,
2746,827,37,0,2024-04-24 10:00:00,2,1,4,0.5217391304347826,2,1,4,0.13201520297590166,3,0.3913043478260869,
2747,721,24,1,2024-04-24 11:00:00,1,1,3,0.21739130434782616,1,1,1,0.8168971373119845,2,0.3913043478260869,
2748,275,409,0,2024-04-24 12:00:00,0,1,4,0.5,1,4,4,0.057294193757075854,4,0.3913043478260869,
2749,669,460,2,2024-04-24 13:00:00,0,0,3,0.30434782608695654,1,2,0,0.8249433931748342,3,0.3913043478260869,
2750,435,58,0,2024-04-24 14:00:00,2,0,1,0.0,2,1,4,0.5626718421478247,1,0.3913043478260869,
2751,155,475,1,2024-04-24 15:00:00,0,1,1,0.9130434782608696,1,4,2,0.009643377001455606,2,0.3913043478260869,
2752,418,416,2,2024-04-24 16:00:00,1,2,1,0.7391304347826086,2,0,1,0.4154536632702572,0,0.3913043478260869,
2753,248,356,0,2024-04-24 17:00:00,1,0,4,0.3695652173913043,1,2,4,0.40651787158337377,3,0.3913043478260869,
2754,873,382,2,2024-04-24 18:00:00,3,2,2,0.4782608695652174,0,2,3,0.8553897784247129,0,0.3913043478260869,
2755,605,296,0,2024-04-24 19:00:00,0,1,2,0.8478260869565217,0,3,0,0.47329370855571734,2,0.3913043478260869,
2756,526,157,0,2024-04-24 20:00:00,0,1,2,0.06521739130434784,0,3,4,0.3029678149765486,2,0.3913043478260869,
2757,323,56,2,2024-04-24 21:00:00,3,1,1,1.0,1,1,4,0.491327025715672,1,0.3913043478260869,
2758,956,432,2,2024-04-24 22:00:00,2,1,0,0.06521739130434784,0,4,4,0.42736131327834387,1,0.3913043478260869,
2759,890,47,0,2024-04-24 23:00:00,3,1,1,0.7391304347826086,0,1,5,0.4666828400452855,1,0.3913043478260869,
2760,95,327,2,2024-04-25 00:00:00,0,1,1,0.17391304347826086,2,1,1,0.9308385896813844,3,0.3913043478260869,
2761,509,432,2,2024-04-25 01:00:00,2,1,2,0.26086956521739135,2,1,4,0.42736131327834387,1,0.3913043478260869,
2762,214,430,0,2024-04-25 02:00:00,1,0,3,0.9347826086956521,0,4,3,0.7192301471777455,4,0.3913043478260869,
2763,130,55,2,2024-04-25 03:00:00,1,2,0,1.0,1,2,5,0.30221979621542944,2,0.3913043478260869,
2764,257,64,2,2024-04-25 04:00:00,3,0,4,0.8913043478260869,0,2,4,0.894650655021834,0,0.3913043478260869,
2765,123,267,1,2024-04-25 05:00:00,1,1,1,0.8478260869565217,0,0,5,0.13116610059841502,0,0.3913043478260869,
2766,80,68,2,2024-04-25 06:00:00,0,1,1,0.32608695652173914,2,0,1,0.5913998059194566,4,0.3913043478260869,
2767,280,215,2,2024-04-25 07:00:00,3,1,1,0.7608695652173914,0,0,2,0.47586123241145073,2,0.3913043478260869,
2768,678,389,0,2024-04-25 08:00:00,0,1,3,0.673913043478261,1,1,4,0.04564936115154456,4,0.3913043478260869,
2769,57,88,0,2024-04-25 09:00:00,0,1,4,0.34782608695652173,1,3,1,0.632561054504286,1,0.3913043478260869,
2770,540,448,1,2024-04-25 10:00:00,2,1,3,0.7608695652173914,2,4,5,0.03238719068413391,1,0.3913043478260869,
2771,159,280,1,2024-04-25 11:00:00,2,1,4,0.673913043478261,0,4,6,0.570617014394307,4,0.3913043478260869,
2772,281,256,0,2024-04-25 12:00:00,2,0,3,0.8043478260869565,2,2,4,0.33003800743975414,1,0.3913043478260869,
2773,104,159,2,2024-04-25 13:00:00,1,0,1,0.7391304347826086,2,3,1,0.5632581271227559,3,0.3913043478260869,
2774,103,489,2,2024-04-25 14:00:00,2,1,2,0.15217391304347827,1,4,0,0.27118712599061945,0,0.3913043478260869,
2775,435,233,2,2024-04-25 15:00:00,0,1,0,0.0,2,1,1,0.9310407569141194,0,0.3913043478260869,
2776,226,130,2,2024-04-25 16:00:00,3,0,0,0.10869565217391308,2,0,3,0.7101730551512211,1,0.3913043478260869,
2777,695,48,0,2024-04-25 17:00:00,3,1,2,0.5652173913043479,2,4,6,0.03404496199256024,3,0.3913043478260869,
2778,578,146,0,2024-04-25 18:00:00,0,1,3,0.4347826086956522,0,1,0,0.7597242438945495,2,0.3913043478260869,
2779,314,315,2,2024-04-25 19:00:00,1,1,1,0.9565217391304348,1,1,6,0.5272117095261201,3,0.3913043478260869,
2780,460,490,0,2024-04-25 20:00:00,3,1,2,0.9782608695652173,1,1,1,0.12499999999999999,0,0.3913043478260869,
2781,797,412,2,2024-04-25 21:00:00,0,1,3,0.6304347826086956,2,1,6,0.6220483584020703,0,0.3913043478260869,
2782,595,433,2,2024-04-25 22:00:00,0,0,4,1.0,2,1,1,0.3261361798479702,3,0.3913043478260869,
2783,877,1,0,2024-04-25 23:00:00,0,1,4,0.9565217391304348,1,2,2,0.15124130680899242,1,0.3913043478260869,
2784,869,328,2,2024-04-26 00:00:00,3,1,2,0.4565217391304348,2,3,6,0.49723030891153164,3,0.3913043478260869,
2785,468,439,2,2024-04-26 01:00:00,3,1,1,0.7608695652173914,2,1,1,0.4007965388969756,0,0.3913043478260869,
2786,54,144,2,2024-04-26 02:00:00,2,0,0,1.0,2,4,2,0.21433770014556042,0,0.3913043478260869,
2787,621,443,2,2024-04-26 03:00:00,2,1,1,0.5217391304347826,1,0,1,0.5444565744784085,2,0.3913043478260869,
2788,12,365,0,2024-04-26 04:00:00,0,1,1,0.7608695652173914,2,2,1,0.013747371825974445,0,0.3913043478260869,
2789,436,419,1,2024-04-26 05:00:00,0,1,4,1.0,2,2,4,0.87754730713246,0,0.3913043478260869,
2790,17,60,2,2024-04-26 06:00:00,0,1,0,0.02173913043478265,0,1,3,0.6057536794436358,3,0.3913043478260869,
2791,689,272,2,2024-04-26 07:00:00,0,1,3,0.15217391304347827,1,0,3,0.367560245835355,0,0.3913043478260869,
2792,968,48,0,2024-04-26 08:00:00,3,1,3,0.08695652173913049,2,3,6,0.03404496199256024,3,0.3913043478260869,
2793,111,331,1,2024-04-26 09:00:00,2,0,2,0.5869565217391305,2,2,3,0.41549409671680415,0,0.3913043478260869,
2794,227,443,2,2024-04-26 10:00:00,1,2,2,0.4565217391304348,0,1,1,0.5444565744784085,2,0.3913043478260869,
2795,169,403,2,2024-04-26 11:00:00,0,1,1,0.9347826086956521,2,2,4,0.49458191816270425,0,0.3913043478260869,
2796,291,433,0,2024-04-26 12:00:00,2,1,1,0.02173913043478265,2,2,1,0.3261361798479702,3,0.3913043478260869,
2797,187,130,0,2024-04-26 13:00:00,0,1,4,0.17391304347826086,2,4,3,0.7101730551512211,1,0.3913043478260869,
2798,422,42,2,2024-04-26 14:00:00,3,0,0,0.8913043478260869,1,4,1,0.03756267184214783,3,0.3913043478260869,
2799,972,56,0,2024-04-26 15:00:00,1,1,1,0.3913043478260869,0,4,4,0.491327025715672,1,0.3913043478260869,
2800,77,49,2,2024-04-26 16:00:00,2,0,4,0.4782608695652174,1,4,6,0.9698770823224971,3,0.3913043478260869,
2801,653,451,2,2024-04-26 17:00:00,2,0,1,0.673913043478261,2,1,4,0.2950024260067928,2,0.3913043478260869,
2802,914,464,2,2024-04-26 18:00:00,1,2,1,0.7608695652173914,1,0,1,0.28978651140223194,0,0.3913043478260869,
2803,180,177,0,2024-04-26 19:00:00,3,0,2,0.26086956521739135,1,4,1,0.4668647905547469,3,0.3913043478260869,
2804,495,292,2,2024-04-26 20:00:00,1,0,3,0.7391304347826086,2,2,1,0.8996644023936601,4,0.3913043478260869,
2805,793,45,2,2024-04-26 21:00:00,2,1,3,0.8043478260869565,1,1,3,0.05733462720362284,0,0.3913043478260869,
2806,757,169,2,2024-04-26 22:00:00,1,1,2,0.0,2,1,4,0.402292576419214,1,0.3913043478260869,
2807,861,270,0,2024-04-26 23:00:00,3,1,1,0.34782608695652173,2,1,0,0.0759946627850558,2,0.3913043478260869,
2808,821,416,2,2024-04-27 00:00:00,3,1,0,0.21739130434782616,1,1,1,0.4154536632702572,0,0.3913043478260869,
2809,703,335,2,2024-04-27 01:00:00,0,0,3,0.26086956521739135,2,4,1,0.949316674753356,3,0.3913043478260869,
2810,830,138,2,2024-04-27 02:00:00,1,1,4,0.043478260869565244,1,2,5,0.021591460456089277,1,0.3913043478260869,
2811,69,246,0,2024-04-27 03:00:00,1,0,4,0.7173913043478262,0,1,3,0.5437489891638363,1,0.3913043478260869,
2812,245,147,2,2024-04-27 04:00:00,2,1,0,0.6956521739130435,0,2,5,0.18753032508491027,2,0.3913043478260869,
2813,144,229,2,2024-04-27 05:00:00,3,0,0,0.26086956521739135,1,1,4,0.7963771631893902,2,0.3913043478260869,
2814,614,279,2,2024-04-27 06:00:00,1,1,2,0.3913043478260869,2,1,3,0.6418809639333657,2,0.3913043478260869,
2815,770,124,0,2024-04-27 07:00:00,2,1,2,0.9347826086956521,2,4,4,0.6818089923985121,1,0.3913043478260869,
2816,292,191,2,2024-04-27 08:00:00,0,1,2,0.7391304347826086,0,4,1,0.9365599223677827,4,0.3913043478260869,
2817,578,373,0,2024-04-27 09:00:00,1,0,4,0.4347826086956522,0,1,1,0.3926289826944849,2,0.3913043478260869,
2818,466,79,0,2024-04-27 10:00:00,1,1,1,0.4347826086956522,0,3,5,0.030365518356784728,0,0.3913043478260869,
2819,502,93,1,2024-04-27 11:00:00,2,1,0,0.0,2,1,2,0.528525796538897,3,0.3913043478260869,
2820,191,225,2,2024-04-27 12:00:00,2,1,0,0.9347826086956521,2,2,3,0.3709768720685751,2,0.3913043478260869,
2821,66,64,1,2024-04-27 13:00:00,3,0,1,0.3695652173913043,2,2,4,0.894650655021834,0,0.3913043478260869,
2822,490,87,2,2024-04-27 14:00:00,3,1,4,0.673913043478261,0,4,5,0.527171276079573,2,0.3913043478260869,
2823,812,87,2,2024-04-27 15:00:00,3,2,0,0.02173913043478265,2,4,5,0.527171276079573,2,0.3913043478260869,
2824,50,200,0,2024-04-27 16:00:00,1,1,0,1.0,1,1,3,0.2539624777616044,4,0.3913043478260869,
2825,877,213,2,2024-04-27 17:00:00,2,1,3,0.9565217391304348,1,2,5,0.384946627850558,1,0.3913043478260869,
2826,359,203,2,2024-04-27 18:00:00,3,0,1,1.0,1,3,4,0.27820232896652114,0,0.3913043478260869,
2827,792,400,2,2024-04-27 19:00:00,1,1,1,0.7173913043478262,2,3,5,0.15346514636907652,1,0.3913043478260869,
2828,912,381,0,2024-04-27 20:00:00,3,0,3,0.3695652173913043,2,0,5,0.763686721656154,1,0.3913043478260869,
2829,470,88,2,2024-04-27 21:00:00,0,1,3,0.6304347826086956,0,4,1,0.632561054504286,1,0.3913043478260869,
2830,841,475,0,2024-04-27 22:00:00,1,2,3,0.4347826086956522,1,3,2,0.009643377001455606,2,0.3913043478260869,
2831,517,60,0,2024-04-27 23:00:00,3,0,1,0.5434782608695652,1,0,3,0.6057536794436358,3,0.3913043478260869,
2832,758,270,0,2024-04-28 00:00:00,3,0,4,0.8478260869565217,2,4,0,0.0759946627850558,2,0.3913043478260869,
2833,427,93,2,2024-04-28 01:00:00,0,1,4,0.5869565217391305,1,1,2,0.528525796538897,3,0.3913043478260869,
2834,839,306,1,2024-04-28 02:00:00,0,1,1,0.8913043478260869,1,2,3,0.7770499757399321,2,0.3913043478260869,
2835,294,26,2,2024-04-28 03:00:00,3,0,2,0.8695652173913044,1,3,4,0.7825084910237748,1,0.3913043478260869,
2836,431,213,2,2024-04-28 04:00:00,3,0,0,0.4782608695652174,1,1,5,0.384946627850558,1,0.3913043478260869,
2837,691,73,2,2024-04-28 05:00:00,2,1,2,0.5869565217391305,0,0,6,0.0027292576419213985,2,0.3913043478260869,
2838,686,60,2,2024-04-28 06:00:00,3,1,4,0.5869565217391305,1,4,3,0.6057536794436358,3,0.3913043478260869,
2839,196,185,2,2024-04-28 07:00:00,3,1,4,0.5,1,4,5,0.8667313601811418,1,0.3913043478260869,
2840,126,30,2,2024-04-28 08:00:00,2,0,3,0.7391304347826086,0,3,1,0.7926572861070678,1,0.3913043478260869,
2841,528,218,2,2024-04-28 09:00:00,2,1,2,0.21739130434782616,2,3,6,0.7709040918647906,3,0.3913043478260869,
2842,979,11,2,2024-04-28 10:00:00,3,1,4,0.5434782608695652,0,2,2,0.3559962801229177,3,0.3913043478260869,
2843,407,301,0,2024-04-28 11:00:00,2,1,2,0.15217391304347827,0,2,2,0.2388808021995795,4,0.3913043478260869,
2844,929,414,0,2024-04-28 12:00:00,1,1,2,0.9565217391304348,2,2,1,0.38615963124696745,4,0.3913043478260869,
2845,835,31,0,2024-04-28 13:00:00,0,1,0,0.4347826086956522,1,4,4,0.46134562510108357,2,0.3913043478260869,
2846,63,159,2,2024-04-28 14:00:00,1,2,2,0.8913043478260869,0,4,1,0.5632581271227559,3,0.3913043478260869,
2847,689,488,2,2024-04-28 15:00:00,0,1,0,0.15217391304347827,1,0,4,0.25254730713245993,1,0.3913043478260869,
2848,238,236,1,2024-04-28 16:00:00,0,2,4,0.5434782608695652,2,4,3,0.9748503962477763,1,0.3913043478260869,
2849,365,226,2,2024-04-28 17:00:00,3,1,4,0.02173913043478265,1,1,2,0.8699458191816271,0,0.3913043478260869,
2850,532,180,0,2024-04-28 18:00:00,0,1,0,0.4347826086956522,0,2,3,0.08232249716965874,1,0.3913043478260869,
2851,380,316,2,2024-04-28 19:00:00,1,1,3,0.13043478260869568,1,2,4,0.9066391719230148,4,0.3913043478260869,
